order_id,customer_id,restaurant_id,order_item,order_date,order_time,order_status,total_amount
6080,40,131,Dhokla,04/08/24,15:02:09,Out for Delivery,1625.8
6081,43,80,Vada Pav,30/09/24,18:13:56,Out for Delivery,1627.28
6082,7,71,Aloo Paratha,01/10/24,14:27:38,Cancelled,392.53
6083,23,72,Pani Puri,17/11/24,19:22:07,Delivered,700.42
6084,37,101,Litti Chokha,24/03/24,20:40:28,Delivered,296.07
6085,26,114,Dhokla,24/05/24,15:15:20,Confirmed,1327.13
6086,10,109,Hyderabadi Biryani,04/09/24,15:27:01,Cancelled,600.7
6087,41,2,Dosa,10/02/25,11:22:00,Confirmed,109.32
6088,24,26,Kolkata Roll,24/09/24,19:28:52,Confirmed,700.15
6089,23,141,Biryani,07/07/24,16:38:17,Cancelled,924.0
6090,10,14,Dal Baati Churma,05/07/24,17:17:16,Confirmed,860.1
6091,10,92,Dal Makhani,17/07/24,17:32:41,Delivered,1457.81
6092,32,73,Mutton Curry,16/11/24,12:55:17,Cancelled,1149.25
6093,38,141,Pesarattu,14/03/24,10:55:37,Confirmed,148.33
6094,35,68,Kadhai Paneer,17/05/24,16:00:05,Pending,1250.5
6095,49,104,Chicken Tikka Masala,21/01/25,19:30:51,Cancelled,1135.88
6096,48,72,Aloo Paratha,16/03/24,11:48:21,Out for Delivery,1949.76
6097,38,38,Idli Sambar,28/05/24,17:08:40,Delivered,1433.5
6098,28,72,Chicken Tikka Masala,16/04/24,14:38:29,Confirmed,1950.0
6099,33,7,Pesarattu,08/10/24,12:55:19,Pending,776.39
6100,6,72,Rogan Josh,19/02/24,20:35:33,Cancelled,483.51
6101,31,87,Vada Pav,19/12/24,13:38:07,Preparing,204.05
6102,41,58,Veg Kolhapuri,09/12/24,13:22:57,Delivered,510.62
6103,19,117,Veg Kolhapuri,14/05/24,21:23:00,Confirmed,1118.94
6104,17,14,Paneer Tikka,29/04/24,17:26:04,Confirmed,883.17
6105,15,86,Tandoori Roti,12/04/24,22:54:55,Preparing,832.72
6106,1,137,Aloo Paratha,11/06/24,14:40:19,Confirmed,879.17
6107,7,131,Fish Curry,07/03/24,19:38:53,Out for Delivery,1953.46
6108,36,67,Mutton Curry,15/08/24,18:20:40,Cancelled,947.03
6109,9,8,Misal Pav,22/11/24,21:19:11,Preparing,1650.45
6110,15,141,Dhokla,24/04/24,19:58:09,Out for Delivery,1245.73
6111,7,33,Jalebi,19/02/24,21:18:09,Preparing,878.75
6112,6,57,Gajar Ka Halwa,04/10/24,17:05:20,Delivered,599.79
6113,9,50,Pani Puri,07/05/24,20:23:06,Preparing,442.94
6114,15,81,Gulab Jamun,19/07/24,13:38:35,Delivered,981.84
6115,45,67,Paneer Tikka,10/08/24,11:16:45,Delivered,1413.48
6116,41,24,Bombay Sandwich,23/12/24,14:46:08,Delivered,599.66
6117,28,32,Vada Pav,16/07/24,13:43:51,Preparing,1699.89
6118,43,88,Palak Paneer,03/02/25,15:34:57,Out for Delivery,681.8
6119,20,143,Hyderabadi Biryani,15/12/24,11:34:35,Out for Delivery,1926.01
6120,41,125,Rajma Chawal,20/05/24,11:58:13,Pending,1321.18
6121,50,23,Litti Chokha,12/10/24,14:39:37,Confirmed,1609.51
6122,44,29,Aloo Paratha,24/08/24,11:53:16,Confirmed,916.0
6123,3,49,Mysore Pak,03/08/24,12:37:33,Confirmed,1890.58
6124,5,148,Dhokla,01/09/24,11:36:47,Preparing,1821.8
6125,3,101,Biryani,28/06/24,20:58:27,Out for Delivery,268.82
6126,32,91,Dal Baati Churma,12/04/24,16:58:13,Confirmed,701.37
6127,13,95,Palak Paneer,22/08/24,19:38:25,Cancelled,1492.28
6128,42,80,Tandoori Roti,01/06/24,13:09:23,Out for Delivery,1279.39
6129,11,141,Thepla,04/08/24,16:03:15,Confirmed,1491.7
6130,3,11,Rasgulla,26/04/24,15:16:35,Confirmed,394.64
6131,47,122,Biryani,29/02/24,21:32:22,Cancelled,1632.09
6132,6,36,Hyderabadi Biryani,17/04/24,21:22:37,Delivered,312.62
6133,15,5,Samosa,17/10/24,22:09:28,Cancelled,452.6
6134,49,63,Aloo Paratha,08/02/25,10:56:19,Delivered,425.28
6135,9,17,Vada Pav,13/12/24,18:08:40,Pending,1863.87
6136,41,120,Pav Bhaji,01/09/24,15:28:34,Cancelled,1290.17
6137,37,40,Kolkata Roll,15/05/24,11:49:03,Out for Delivery,863.15
6138,36,108,Kadhai Paneer,12/08/24,14:51:23,Out for Delivery,694.4
6139,48,1,Dal Makhani,17/07/24,10:20:25,Confirmed,1758.5
6140,24,73,Samosa,27/08/24,16:52:52,Delivered,1173.52
6141,31,119,Gulab Jamun,18/03/24,16:40:21,Preparing,1379.09
6142,37,96,Tandoori Chicken,29/11/24,20:26:40,Confirmed,1028.36
6143,23,83,Paneer Tikka,17/01/25,17:29:17,Delivered,1296.98
6144,24,1,Dal Baati Churma,29/01/25,16:42:55,Out for Delivery,1608.29
6145,23,123,Dhokla,24/08/24,19:30:40,Out for Delivery,1020.98
6146,43,67,Jalebi,21/10/24,14:38:58,Cancelled,1373.36
6147,44,148,Rajma Chawal,08/04/24,19:01:17,Cancelled,1752.0
6148,11,144,Samosa,10/03/24,20:48:32,Out for Delivery,959.55
6149,39,110,Pesarattu,08/11/24,19:58:54,Out for Delivery,1607.17
6150,31,101,Dal Makhani,27/03/24,16:03:13,Confirmed,368.93
6151,23,31,Dal Baati Churma,02/06/24,20:09:00,Pending,530.76
6152,19,107,Baingan Bharta,18/02/24,16:10:42,Cancelled,1874.35
6153,32,125,Kheer,17/02/24,14:26:24,Preparing,1237.26
6154,38,56,Veg Kolhapuri,18/09/24,21:09:07,Confirmed,1450.25
6155,41,105,Dhokla,24/10/24,14:53:49,Out for Delivery,241.18
6156,32,73,Dal Makhani,17/10/24,15:09:33,Preparing,107.04
6157,45,97,Litti Chokha,05/07/24,11:37:31,Pending,227.21
6158,39,98,Gajar Ka Halwa,16/12/24,11:27:55,Delivered,556.64
6159,8,44,Mutton Curry,20/04/24,10:35:54,Cancelled,1538.67
6160,38,88,Malpua,27/12/24,16:40:21,Pending,645.09
6161,3,138,Kheer,13/12/24,15:09:35,Confirmed,439.21
6162,30,118,Bombay Sandwich,26/01/25,15:42:06,Delivered,972.57
6163,45,19,Chicken Tikka Masala,03/12/24,11:56:47,Delivered,1058.59
6164,19,112,Chole Bhature,23/10/24,16:30:26,Preparing,1397.23
6165,8,13,Dosa,09/05/24,16:12:08,Delivered,1384.28
6166,50,57,Bombay Sandwich,11/08/24,21:28:31,Out for Delivery,621.89
6167,33,4,Dhokla,05/10/24,10:33:03,Delivered,1009.17
6168,31,17,Butter Chicken,19/02/24,11:36:45,Cancelled,1493.39
6169,3,33,Dal Baati Churma,02/07/24,21:31:16,Pending,484.53
6170,11,57,Pesarattu,01/08/24,10:04:04,Confirmed,1717.34
6171,20,104,Chole Bhature,30/03/24,16:50:06,Pending,1548.8
6172,36,14,Dosa,15/07/24,10:03:25,Cancelled,777.15
6173,35,68,Jalebi,23/10/24,14:42:51,Out for Delivery,1941.9
6174,20,24,Mysore Pak,14/08/24,17:32:29,Preparing,1392.09
6175,1,99,Dal Makhani,10/06/24,22:52:49,Delivered,1088.02
6176,8,29,Kheer,15/06/24,13:46:50,Delivered,395.98
6177,49,33,Jalebi,11/01/25,16:28:48,Pending,1385.18
6178,48,41,Idli Sambar,28/07/24,10:54:00,Preparing,1399.65
6179,11,90,Hyderabadi Biryani,25/09/24,10:24:07,Delivered,810.06
6180,3,51,Hyderabadi Biryani,13/04/24,19:23:30,Preparing,138.89
6181,47,135,Tandoori Chicken,07/07/24,10:29:42,Preparing,1723.76
6182,13,116,Dosa,05/10/24,12:31:44,Confirmed,297.47
6183,48,75,Mysore Pak,08/05/24,13:49:16,Out for Delivery,939.07
6184,42,73,Misal Pav,27/02/24,22:52:18,Pending,1823.33
6185,50,50,Vada Pav,21/04/24,14:46:25,Preparing,256.61
6186,50,111,Kheer,17/10/24,10:13:32,Cancelled,862.7
6187,18,137,Fish Curry,08/06/24,15:50:01,Delivered,159.14
6188,46,38,Pesarattu,01/11/24,11:25:15,Preparing,1185.62
6189,10,14,Kadhai Paneer,29/10/24,19:54:15,Pending,189.94
6190,10,51,Chole Bhature,02/12/24,12:05:36,Confirmed,286.61
6191,48,146,Pani Puri,26/05/24,22:13:26,Confirmed,378.3
6192,50,97,Gajar Ka Halwa,17/12/24,18:01:22,Pending,1370.88
6193,18,26,Idli Sambar,01/10/24,12:00:03,Cancelled,1842.06
6194,46,110,Baingan Bharta,27/09/24,21:04:35,Delivered,893.14
6195,42,98,Pani Puri,06/08/24,22:33:49,Preparing,172.66
6196,39,88,Pani Puri,28/09/24,13:11:42,Confirmed,301.63
6197,33,101,Hyderabadi Biryani,30/10/24,21:59:00,Delivered,1190.98
6198,37,76,Kheer,13/03/24,21:51:55,Out for Delivery,1722.93
6199,30,60,Mysore Pak,21/03/24,15:41:31,Confirmed,982.96
6200,8,45,Dhokla,03/11/24,16:52:12,Delivered,1145.74
6201,42,88,Kheer,20/10/24,16:44:43,Cancelled,1476.0
6202,43,33,Veg Kolhapuri,04/10/24,19:00:15,Preparing,1166.58
6203,30,32,Pesarattu,12/07/24,13:06:15,Pending,1384.28
6204,4,33,Pesarattu,15/03/24,20:00:44,Preparing,1426.57
6205,14,60,Mango Lassi,13/09/24,18:29:55,Out for Delivery,838.65
6206,6,117,Paneer Tikka,07/08/24,11:10:33,Preparing,1877.39
6207,20,7,Thepla,09/03/24,21:54:51,Delivered,1628.8
6208,24,7,Litti Chokha,14/07/24,19:02:26,Delivered,1965.11
6209,50,105,Paneer Tikka,12/10/24,17:23:30,Preparing,210.63
6210,34,20,Biryani,27/10/24,11:21:55,Preparing,164.37
6211,11,79,Idli Sambar,05/11/24,16:36:33,Confirmed,315.21
6212,25,15,Veg Kolhapuri,26/03/24,15:15:13,Confirmed,1526.85
6213,3,64,Kadhai Paneer,02/11/24,11:01:20,Delivered,105.34
6214,33,53,Dhokla,21/06/24,13:27:40,Pending,302.27
6215,41,43,Vada Pav,15/06/24,21:24:55,Preparing,477.36
6216,31,64,Chilli Paneer,21/02/24,10:41:49,Confirmed,1495.11
6217,3,35,Kolkata Roll,09/03/24,18:31:20,Preparing,1295.36
6218,4,106,Rogan Josh,06/12/24,19:24:22,Pending,1812.81
6219,25,93,Kadhai Paneer,08/05/24,17:29:44,Cancelled,206.45
6220,45,126,Tandoori Chicken,27/01/25,10:28:37,Cancelled,1800.59
6221,13,63,Dal Makhani,21/10/24,16:13:14,Pending,178.03
6222,14,83,Mysore Pak,26/05/24,13:17:43,Out for Delivery,1398.7
6223,46,77,Dosa,29/03/24,13:05:45,Confirmed,645.42
6224,30,120,Rogan Josh,16/02/24,12:00:59,Delivered,396.09
6225,32,102,Dosa,20/03/24,16:09:50,Cancelled,1450.0
6226,39,142,Mango Lassi,16/09/24,10:30:57,Confirmed,772.85
6227,23,20,Misal Pav,30/01/25,18:45:49,Preparing,1847.79
6228,12,72,Kolkata Roll,29/02/24,18:43:58,Delivered,1392.82
6229,23,68,Dosa,11/11/24,22:00:08,Preparing,1429.62
6230,48,84,Kadhai Paneer,13/04/24,21:47:30,Delivered,1406.46
6231,4,81,Dal Baati Churma,28/06/24,14:45:58,Pending,763.16
6232,2,37,Litti Chokha,28/05/24,19:47:30,Preparing,990.19
6233,31,132,Dhokla,01/08/24,18:20:36,Delivered,607.76
6234,26,51,Misal Pav,13/11/24,19:51:31,Cancelled,1225.15
6235,47,81,Vada Pav,21/03/24,20:19:29,Pending,1207.09
6236,25,71,Bombay Sandwich,24/08/24,17:05:10,Pending,136.46
6237,11,101,Gajar Ka Halwa,19/05/24,21:56:59,Cancelled,1195.92
6238,18,49,Pav Bhaji,22/08/24,19:45:08,Out for Delivery,1638.0
6239,28,63,Paneer Tikka,17/03/24,15:33:54,Cancelled,1651.31
6240,36,7,Samosa,15/04/24,21:25:35,Delivered,854.22
6241,11,104,Biryani,13/09/24,18:53:22,Confirmed,590.01
6242,23,75,Kheer,03/05/24,15:07:37,Delivered,1157.92
6243,20,40,Vada Pav,06/11/24,16:21:28,Confirmed,1005.39
6244,27,16,Gajar Ka Halwa,29/06/24,14:46:10,Preparing,1374.38
6245,7,119,Gajar Ka Halwa,21/09/24,11:43:58,Confirmed,1054.71
6246,30,133,Gajar Ka Halwa,26/04/24,12:15:21,Confirmed,1105.53
6247,32,129,Gulab Jamun,15/07/24,16:39:34,Delivered,1613.45
6248,4,143,Kolkata Roll,09/02/25,10:14:17,Pending,1155.61
6249,27,130,Dal Baati Churma,06/11/24,14:29:28,Delivered,660.77
6250,17,127,Butter Chicken,04/05/24,20:57:35,Preparing,1803.47
6251,12,123,Dosa,13/06/24,21:06:52,Delivered,865.42
6252,46,6,Kadhai Paneer,03/11/24,18:27:19,Delivered,739.58
6253,43,68,Gulab Jamun,08/11/24,19:39:04,Pending,345.04
6254,7,70,Thepla,23/06/24,12:46:48,Confirmed,1393.31
6255,2,18,Jalebi,28/11/24,10:15:01,Delivered,570.21
6256,18,35,Samosa,30/06/24,16:30:18,Delivered,1941.32
6257,20,137,Mango Lassi,03/01/25,12:23:04,Preparing,1412.85
6258,28,72,Jalebi,30/10/24,21:18:40,Delivered,198.61
6259,5,141,Palak Paneer,26/05/24,11:13:31,Pending,701.44
6260,14,148,Vada Pav,31/01/25,20:11:59,Delivered,1105.3
6261,7,148,Thepla,15/04/24,14:39:27,Cancelled,1921.28
6262,15,41,Samosa,14/09/24,14:02:34,Cancelled,1247.75
6263,27,43,Chilli Paneer,26/03/24,20:33:59,Preparing,149.83
6264,18,147,Dhokla,21/01/25,12:00:17,Confirmed,1547.69
6265,5,96,Malpua,05/01/25,20:04:16,Preparing,671.57
6266,41,137,Tandoori Chicken,11/01/25,10:04:05,Delivered,543.28
6267,49,84,Chole Bhature,10/10/24,19:59:36,Cancelled,739.63
6268,3,18,Butter Chicken,02/12/24,13:33:59,Pending,868.64
6269,20,137,Misal Pav,02/03/24,22:46:21,Delivered,267.66
6270,38,82,Rogan Josh,13/03/24,18:50:47,Confirmed,1561.28
6271,6,42,Baingan Bharta,22/06/24,10:07:47,Delivered,701.29
6272,29,66,Misal Pav,06/04/24,16:21:17,Preparing,245.81
6273,35,44,Chilli Paneer,29/06/24,20:15:21,Preparing,920.39
6274,27,138,Pesarattu,25/01/25,13:21:02,Cancelled,1285.91
6275,10,119,Palak Paneer,25/05/24,17:21:33,Cancelled,582.08
6276,49,148,Pav Bhaji,07/10/24,18:30:33,Preparing,1743.25
6277,32,106,Rogan Josh,26/10/24,12:39:31,Pending,1121.48
6278,34,32,Mango Lassi,01/06/24,21:56:50,Delivered,1621.57
6279,20,97,Mango Lassi,30/01/25,13:14:30,Cancelled,1914.48
6280,40,48,Vada Pav,13/06/24,20:46:43,Pending,101.71
6281,10,70,Dosa,17/10/24,17:32:44,Out for Delivery,1028.61
6282,32,101,Paneer Tikka,08/08/24,19:24:19,Out for Delivery,1258.05
6283,23,128,Malpua,26/07/24,20:36:59,Cancelled,847.58
6284,48,75,Kolkata Roll,07/11/24,10:57:12,Cancelled,1165.7
6285,31,87,Pav Bhaji,03/05/24,16:02:47,Cancelled,1637.13
6286,49,75,Pav Bhaji,06/04/24,17:02:00,Out for Delivery,602.76
6287,43,49,Dhokla,25/11/24,11:25:55,Delivered,249.21
6288,25,45,Egg Curry,28/12/24,11:01:27,Preparing,1683.78
6289,22,94,Aloo Paratha,21/02/24,16:22:00,Delivered,1386.44
6290,47,56,Thepla,17/10/24,14:42:31,Pending,148.36
6291,16,126,Chicken Tikka Masala,25/09/24,12:49:09,Delivered,794.42
6292,1,81,Palak Paneer,18/06/24,13:10:55,Cancelled,240.99
6293,2,80,Aloo Paratha,08/03/24,13:37:14,Out for Delivery,1448.57
6294,33,138,Vada Pav,08/04/24,18:01:40,Delivered,917.93
6295,29,75,Biryani,25/05/24,18:19:48,Out for Delivery,1645.95
6296,23,69,Biryani,16/04/24,10:13:35,Preparing,321.04
6297,20,68,Dhokla,29/07/24,14:40:31,Confirmed,127.67
6298,24,147,Mutton Curry,14/07/24,15:05:53,Out for Delivery,390.05
6299,1,140,Tandoori Chicken,21/10/24,12:45:24,Out for Delivery,327.09
6300,34,138,Biryani,16/01/25,11:42:58,Delivered,1427.22
6301,45,142,Samosa,30/10/24,11:38:21,Pending,1859.38
6302,23,119,Kolkata Roll,28/03/24,16:21:09,Out for Delivery,179.66
6303,20,45,Malpua,02/01/25,13:56:18,Out for Delivery,1256.91
6304,9,4,Kheer,19/06/24,18:34:26,Confirmed,1804.61
6305,34,77,Tandoori Chicken,07/03/24,16:57:01,Out for Delivery,168.18
6306,31,71,Aloo Paratha,15/08/24,13:19:15,Confirmed,680.67
6307,2,133,Kolkata Roll,22/05/24,11:34:57,Confirmed,1952.44
6308,5,129,Dosa,08/05/24,17:44:09,Cancelled,1117.74
6309,34,91,Rogan Josh,03/04/24,17:36:08,Out for Delivery,1966.97
6310,36,81,Thepla,27/04/24,15:06:15,Confirmed,1634.9
6311,49,143,Rogan Josh,17/04/24,21:58:50,Out for Delivery,615.17
6312,31,77,Gajar Ka Halwa,25/04/24,22:23:10,Pending,468.22
6313,47,105,Litti Chokha,27/08/24,10:29:14,Preparing,419.39
6314,8,119,Thepla,23/06/24,10:58:37,Out for Delivery,188.72
6315,44,38,Litti Chokha,12/10/24,18:42:37,Cancelled,628.29
6316,13,120,Jalebi,27/09/24,19:57:54,Pending,1657.06
6317,21,106,Kadhai Paneer,22/05/24,11:31:38,Cancelled,1765.54
6318,34,87,Rajma Chawal,17/12/24,19:15:46,Pending,1765.11
6319,24,15,Chicken Tikka Masala,31/10/24,21:10:22,Out for Delivery,1197.17
6320,37,137,Palak Paneer,06/02/25,15:07:33,Preparing,1671.86
6321,11,3,Samosa,18/10/24,21:47:14,Preparing,1135.99
6322,8,135,Dhokla,24/10/24,15:44:03,Confirmed,1107.75
6323,35,61,Biryani,28/06/24,22:04:50,Delivered,933.35
6324,18,128,Rajma Chawal,01/04/24,19:19:10,Preparing,183.38
6325,3,10,Jalebi,28/09/24,20:52:36,Preparing,383.7
6326,6,120,Chicken Tikka Masala,18/05/24,20:57:07,Delivered,662.52
6327,12,95,Gulab Jamun,12/12/24,22:48:51,Preparing,669.65
6328,33,124,Rasgulla,21/10/24,22:51:53,Pending,1581.96
6329,41,118,Dal Makhani,08/11/24,15:16:43,Pending,407.11
6330,19,85,Dosa,15/09/24,15:23:19,Pending,927.07
6331,20,107,Litti Chokha,03/06/24,13:00:10,Out for Delivery,788.81
6332,47,140,Dal Makhani,10/06/24,17:02:37,Preparing,217.95
6333,28,14,Pav Bhaji,28/01/25,18:57:33,Delivered,165.35
6334,5,125,Aloo Paratha,26/05/24,22:13:27,Delivered,217.99
6335,27,119,Palak Paneer,18/08/24,12:30:45,Cancelled,1532.18
6336,1,121,Dal Makhani,25/10/24,12:01:22,Cancelled,424.57
6337,14,127,Butter Chicken,12/05/24,17:12:58,Preparing,1933.92
6338,46,123,Thepla,15/10/24,19:41:20,Pending,1919.42
6339,23,113,Dal Makhani,01/06/24,19:57:43,Preparing,1358.5
6340,3,138,Pani Puri,25/11/24,12:17:42,Pending,813.25
6341,16,76,Pani Puri,05/05/24,12:15:24,Confirmed,249.02
6342,32,5,Aloo Paratha,24/09/24,11:41:20,Pending,1133.96
6343,47,102,Tandoori Chicken,01/10/24,20:19:25,Preparing,672.47
6344,33,41,Tandoori Roti,12/10/24,19:50:59,Out for Delivery,1249.93
6345,12,149,Vada Pav,14/03/24,18:38:12,Delivered,322.93
6346,19,70,Dal Baati Churma,01/04/24,16:11:46,Cancelled,135.96
6347,28,27,Pani Puri,20/06/24,18:20:13,Delivered,1431.0
6348,40,51,Biryani,26/11/24,21:48:26,Confirmed,1304.96
6349,49,119,Dal Makhani,10/08/24,20:15:50,Pending,112.5
6350,4,94,Thepla,14/12/24,14:19:46,Out for Delivery,959.96
6351,25,87,Idli Sambar,19/07/24,11:05:25,Delivered,701.54
6352,8,73,Palak Paneer,08/10/24,16:41:06,Cancelled,704.29
6353,29,68,Samosa,21/03/24,16:26:09,Delivered,1266.88
6354,48,132,Palak Paneer,09/07/24,19:55:08,Delivered,1645.32
6355,10,25,Rasgulla,04/02/25,22:57:18,Cancelled,1991.91
6356,40,96,Paneer Tikka,25/11/24,21:10:37,Pending,984.72
6357,42,24,Rasgulla,05/06/24,19:08:49,Confirmed,738.61
6358,18,114,Dal Baati Churma,12/06/24,19:07:42,Cancelled,1412.95
6359,36,56,Rogan Josh,13/04/24,18:48:28,Cancelled,552.91
6360,36,110,Aloo Paratha,21/06/24,14:48:47,Preparing,762.95
6361,7,109,Chole Bhature,07/09/24,19:00:28,Cancelled,1502.74
6362,4,97,Pani Puri,25/09/24,10:04:38,Delivered,970.44
6363,3,24,Butter Chicken,18/10/24,11:29:22,Delivered,138.94
6364,2,77,Fish Curry,13/11/24,11:13:46,Cancelled,1494.04
6365,46,102,Veg Kolhapuri,25/06/24,11:40:09,Cancelled,1579.87
6366,50,68,Gajar Ka Halwa,22/02/24,14:14:50,Delivered,1704.29
6367,35,73,Rogan Josh,16/08/24,16:56:48,Preparing,1819.34
6368,29,69,Rogan Josh,11/11/24,15:15:05,Delivered,400.45
6369,15,132,Jalebi,05/08/24,15:57:06,Cancelled,1746.1
6370,17,23,Misal Pav,30/08/24,19:47:20,Preparing,1860.82
6371,48,11,Litti Chokha,14/11/24,19:22:30,Delivered,1376.98
6372,32,21,Rajma Chawal,06/07/24,21:34:37,Confirmed,1849.61
6373,49,136,Tandoori Roti,22/09/24,20:33:07,Pending,222.05
6374,2,130,Dal Baati Churma,28/12/24,12:50:54,Out for Delivery,1959.0
6375,22,61,Chole Bhature,18/07/24,16:23:38,Out for Delivery,323.06
6376,43,143,Gulab Jamun,30/11/24,11:29:31,Confirmed,796.16
6377,34,115,Mango Lassi,12/01/25,18:13:19,Delivered,1837.11
6378,46,88,Rogan Josh,22/04/24,16:16:51,Pending,1610.92
6379,18,136,Fish Curry,20/07/24,11:53:26,Delivered,134.54
6380,46,142,Dosa,27/04/24,12:29:10,Out for Delivery,1634.21
6381,11,22,Biryani,16/06/24,14:39:39,Preparing,1536.66
6382,41,35,Vada Pav,07/05/24,13:18:25,Preparing,635.78
6383,21,114,Dal Baati Churma,30/09/24,17:57:23,Pending,1865.23
6384,18,119,Pesarattu,08/12/24,15:33:05,Delivered,227.04
6385,38,130,Kolkata Roll,25/07/24,19:50:08,Out for Delivery,1331.87
6386,42,112,Dosa,03/07/24,15:34:02,Preparing,949.19
6387,15,38,Dal Baati Churma,03/04/24,10:54:05,Confirmed,1585.01
6388,35,135,Paneer Tikka,08/07/24,22:46:47,Cancelled,1171.28
6389,20,144,Butter Chicken,01/10/24,11:08:24,Cancelled,1039.56
6390,43,84,Pav Bhaji,27/08/24,15:35:08,Delivered,1600.26
6391,44,108,Chicken Tikka Masala,06/11/24,18:04:24,Out for Delivery,471.23
6392,6,81,Rasgulla,04/08/24,16:15:30,Out for Delivery,1396.36
6393,14,28,Pav Bhaji,11/04/24,19:14:18,Confirmed,1491.08
6394,26,105,Pesarattu,08/09/24,17:18:25,Confirmed,1583.29
6395,44,31,Kheer,19/12/24,16:25:02,Delivered,1757.29
6396,42,105,Tandoori Chicken,18/12/24,14:43:20,Cancelled,515.67
6397,5,70,Chicken Tikka Masala,08/06/24,11:25:34,Confirmed,415.03
6398,11,108,Pani Puri,16/10/24,17:03:22,Preparing,205.16
6399,8,87,Paneer Tikka,26/12/24,16:53:25,Cancelled,537.58
6400,12,17,Chole Bhature,16/02/24,18:52:58,Preparing,1442.04
6401,31,41,Misal Pav,01/01/25,13:32:11,Delivered,1632.9
6402,20,82,Dal Makhani,25/01/25,13:14:26,Delivered,1825.84
6403,44,40,Vada Pav,04/06/24,16:41:50,Out for Delivery,591.34
6404,25,28,Chicken Tikka Masala,21/09/24,18:14:20,Cancelled,1419.75
6405,46,126,Malpua,04/07/24,20:34:45,Delivered,1894.99
6406,5,95,Gulab Jamun,19/07/24,17:10:00,Confirmed,104.31
6407,44,112,Tandoori Roti,07/06/24,22:02:19,Delivered,738.2
6408,10,34,Biryani,30/09/24,18:49:01,Out for Delivery,564.12
6409,22,29,Gulab Jamun,11/05/24,22:10:03,Pending,1739.35
6410,35,83,Rasgulla,28/08/24,10:51:45,Delivered,807.34
6411,15,84,Rajma Chawal,22/02/24,18:47:57,Confirmed,1229.29
6412,40,49,Fish Curry,21/10/24,18:46:10,Delivered,1060.9
6413,24,30,Samosa,08/02/25,14:29:33,Confirmed,1952.22
6414,5,84,Kheer,04/04/24,17:23:40,Delivered,190.0
6415,23,21,Biryani,07/02/25,17:03:32,Confirmed,523.51
6416,13,88,Tandoori Roti,10/09/24,21:24:03,Confirmed,1643.22
6417,42,129,Kheer,01/08/24,17:58:57,Cancelled,528.82
6418,2,47,Bombay Sandwich,12/07/24,16:04:23,Out for Delivery,1363.71
6419,49,54,Chicken Tikka Masala,10/07/24,11:28:30,Out for Delivery,364.0
6420,8,95,Baingan Bharta,25/04/24,14:20:06,Pending,1191.64
6421,18,146,Hyderabadi Biryani,18/10/24,15:18:14,Delivered,1669.59
6422,5,134,Aloo Paratha,22/05/24,17:10:24,Preparing,1348.67
6423,2,136,Misal Pav,17/01/25,12:24:16,Out for Delivery,197.74
6424,15,38,Baingan Bharta,31/07/24,20:55:48,Out for Delivery,1972.99
6425,17,93,Gulab Jamun,13/08/24,16:31:09,Cancelled,1916.32
6426,12,81,Kolkata Roll,21/03/24,13:26:49,Out for Delivery,917.28
6427,6,24,Dhokla,31/08/24,14:17:06,Preparing,1246.6
6428,50,140,Gulab Jamun,17/02/24,12:28:12,Pending,355.69
6429,19,81,Dosa,23/11/24,14:58:10,Cancelled,1167.71
6430,28,13,Gajar Ka Halwa,09/02/25,15:52:40,Confirmed,1639.8
6431,37,65,Jalebi,20/02/24,22:29:21,Preparing,1882.63
6432,16,18,Mysore Pak,01/02/25,21:55:27,Confirmed,805.88
6433,27,127,Mango Lassi,21/06/24,12:43:31,Cancelled,1179.1
6434,12,32,Rajma Chawal,22/08/24,12:44:19,Delivered,736.77
6435,49,75,Kadhai Paneer,05/07/24,17:04:37,Delivered,1931.76
6436,9,142,Egg Curry,28/12/24,20:03:12,Preparing,1710.24
6437,18,83,Samosa,21/03/24,19:48:45,Out for Delivery,1606.41
6438,25,87,Veg Kolhapuri,20/05/24,10:22:41,Pending,189.26
6439,21,31,Pani Puri,03/10/24,19:39:01,Pending,305.85
6440,29,141,Paneer Tikka,11/05/24,14:56:27,Cancelled,1341.73
6441,6,17,Dal Baati Churma,07/06/24,12:54:02,Confirmed,1502.05
6442,36,93,Kheer,17/06/24,19:47:29,Pending,1021.86
6443,26,20,Bombay Sandwich,22/09/24,15:53:10,Pending,809.18
6444,28,11,Chole Bhature,08/05/24,18:54:30,Cancelled,1400.25
6445,6,104,Biryani,11/03/24,17:48:55,Delivered,1691.89
6446,11,49,Biryani,06/12/24,17:36:53,Cancelled,1517.64
6447,9,1,Kadhai Paneer,02/08/24,14:32:33,Confirmed,1309.89
6448,38,63,Tandoori Roti,03/10/24,18:06:44,Out for Delivery,145.27
6449,33,76,Vada Pav,22/06/24,22:44:47,Preparing,1512.0
6450,29,6,Biryani,10/04/24,14:40:50,Out for Delivery,1094.19
6451,47,121,Thepla,07/02/25,20:41:58,Cancelled,482.38
6452,35,49,Butter Chicken,16/08/24,18:14:56,Preparing,1237.17
6453,34,143,Chilli Paneer,02/01/25,12:29:42,Confirmed,1737.05
6454,38,113,Rasgulla,27/04/24,11:44:59,Cancelled,586.54
6455,34,135,Chole Bhature,04/04/24,13:13:01,Cancelled,1156.8
